2019	Amish Abduction	amish-abduction-2019	2020-12-04 20:12:44	https.//moviemania/covers/amish-abduction-2019	/amish-abduction-2019background.jpg	/amish-abduction-2019small_cover.jpg	/amish-abduction-2019medium_cover.jpg	/amish-abduction-2019large_cover.jpg
2020	Macho: The Hector Camacho Story	macho-the-hector-camacho-story-2020	2020-12-05 10:34:10	https.//moviemania/covers/macho-the-hector-camacho-story-2020	/macho-the-hector-camacho-story-2020background.jpg	/macho-the-hector-camacho-story-2020small_cover.jpg	/macho-the-hector-camacho-story-2020medium_cover.jpg	/macho-the-hector-camacho-story-2020large_cover.jpg
2019	When Vows Break	when-vows-break-2019	2020-12-08 10:01:33	https.//palomitas.com/películas/when-vows-break-2019	/when-vows-break-2019background.jpg	/when-vows-break-2019small_cover.jpg	/when-vows-break-2019medium_cover.jpg	/when-vows-break-2019large_cover.jpg
2019	The Wrong Affair	the-wrong-affair-2019	NULL	https.//forummovies.org/covers/the-wrong-affair-2019	/the-wrong-affair-2019background.jpg	/the-wrong-affair-2019small_cover.jpg	/the-wrong-affair-2019medium_cover.jpg	/the-wrong-affair-2019large_cover.jpg
1939	The Hunchback of Notre Dame	the-hunchback-of-notre-dame-1939	2020-12-09 13:18:26	https.//Pelis_y_series/imágenes/the-hunchback-of-notre-dame-1939	/the-hunchback-of-notre-dame-1939background.jpg	/the-hunchback-of-notre-dame-1939small_cover.jpg	/the-hunchback-of-notre-dame-1939medium_cover.jpg	/the-hunchback-of-notre-dame-1939large_cover.jpg
1953	Fear and Desire	fear-and-desire-1953	2020-12-09 19:09:00	https.//cinemanía.com/imágenes/fear-and-desire-1953	/fear-and-desire-1953background.jpg	/fear-and-desire-1953small_cover.jpg	/fear-and-desire-1953medium_cover.jpg	/fear-and-desire-1953large_cover.jpg
2011	Sidewalls	sidewalls-2011	2020-12-11 05:51:21	https.//Pelis_y_series/imágenes/sidewalls-2011	/sidewalls-2011background.jpg	/sidewalls-2011small_cover.jpg	/sidewalls-2011medium_cover.jpg	/sidewalls-2011large_cover.jpg
1976	A Star Is Born	a-star-is-born-1976	2020-12-09 19:35:08	https.//palomitas.com/películas/a-star-is-born-1976	/a-star-is-born-1976background.jpg	/a-star-is-born-1976small_cover.jpg	/a-star-is-born-1976medium_cover.jpg	/a-star-is-born-1976large_cover.jpg
2020	Wheels of Fortune	wheels-of-fortune-2020	2020-12-11 07:59:36	https.//Movie_covers.com/wheels-of-fortune-2020	/wheels-of-fortune-2020background.jpg	/wheels-of-fortune-2020small_cover.jpg	/wheels-of-fortune-2020medium_cover.jpg	/wheels-of-fortune-2020large_cover.jpg
2016	The Son of Joseph	the-son-of-joseph-2016	2020-12-11 21:48:03	https.//Movie_covers.com/the-son-of-joseph-2016	/the-son-of-joseph-2016background.jpg	/the-son-of-joseph-2016small_cover.jpg	/the-son-of-joseph-2016medium_cover.jpg	/the-son-of-joseph-2016large_cover.jpg
2016	The Queen of Spades	the-queen-of-spades-2016	2020-12-12 22:18:21	https.//foro_pelis.es/carátulasthe-queen-of-spades-2016	/the-queen-of-spades-2016background.jpg	/the-queen-of-spades-2016small_cover.jpg	/the-queen-of-spades-2016medium_cover.jpg	/the-queen-of-spades-2016large_cover.jpg
1954	Twist of Fate	twist-of-fate-1954	2020-12-13 12:30:49	https.//Movie_covers.com/twist-of-fate-1954	/twist-of-fate-1954background.jpg	/twist-of-fate-1954small_cover.jpg	/twist-of-fate-1954medium_cover.jpg	/twist-of-fate-1954large_cover.jpg
1974	Wife to Be Sacrificed	wife-to-be-sacrificed-1974	2020-12-13 03:13:38	https.//Pelis_y_series/imágenes/wife-to-be-sacrificed-1974	/wife-to-be-sacrificed-1974background.jpg	/wife-to-be-sacrificed-1974small_cover.jpg	/wife-to-be-sacrificed-1974medium_cover.jpg	/wife-to-be-sacrificed-1974large_cover.jpg
2007	Sex and Death 101	sex-and-death-101-2007	2020-12-14 21:12:54	https.//moviemania/covers/sex-and-death-101-2007	/sex-and-death-101-2007background.jpg	/sex-and-death-101-2007small_cover.jpg	/sex-and-death-101-2007medium_cover.jpg	/sex-and-death-101-2007large_cover.jpg
2010	Peacock	peacock-2010	2020-12-14 15:23:45	https.//forummovies.org/covers/peacock-2010	/peacock-2010background.jpg	/peacock-2010small_cover.jpg	/peacock-2010medium_cover.jpg	/peacock-2010large_cover.jpg
1997	Turbulence	turbulence-1997	2022-06-19 23:39:50	https.//forummovies.org/covers/turbulence-1997	/turbulence-1997background.jpg	/turbulence-1997small_cover.jpg	/turbulence-1997medium_cover.jpg	/turbulence-1997large_cover.jpg
1992	Indochine	indochine-1992	2020-12-14 20:12:32	https.//cinemanía.com/imágenes/indochine-1992	/indochine-1992background.jpg	/indochine-1992small_cover.jpg	/indochine-1992medium_cover.jpg	/indochine-1992large_cover.jpg
2009	Mystery Team	mystery-team-2009	2020-12-15 02:18:09	https.//foro_pelis.es/carátulasmystery-team-2009	/mystery-team-2009background.jpg	/mystery-team-2009small_cover.jpg	/mystery-team-2009medium_cover.jpg	/mystery-team-2009large_cover.jpg
2010	Fortress of War	fortress-of-war-2010	2020-12-15 09:07:40	https.//foro_pelis.es/carátulasfortress-of-war-2010	/fortress-of-war-2010background.jpg	/fortress-of-war-2010small_cover.jpg	/fortress-of-war-2010medium_cover.jpg	/fortress-of-war-2010large_cover.jpg
1991	Until the End of the World	until-the-end-of-the-world-1991	2020-12-15 21:49:58	https.//forummovies.org/covers/until-the-end-of-the-world-1991	/until-the-end-of-the-world-1991background.jpg	/until-the-end-of-the-world-1991small_cover.jpg	/until-the-end-of-the-world-1991medium_cover.jpg	/until-the-end-of-the-world-1991large_cover.jpg
2018	Radium Girls	radium-girls-2018	2020-12-16 12:40:08	https.//palomitas.com/películas/radium-girls-2018	/radium-girls-2018background.jpg	/radium-girls-2018small_cover.jpg	/radium-girls-2018medium_cover.jpg	/radium-girls-2018large_cover.jpg
1948	Easter Parade	easter-parade-1948	2020-12-16 16:25:22	https.//foro_pelis.es/carátulaseaster-parade-1948	/easter-parade-1948background.jpg	/easter-parade-1948small_cover.jpg	/easter-parade-1948medium_cover.jpg	/easter-parade-1948large_cover.jpg
1953	The Earrings of Madame De...	the-earrings-of-madame-de-1953	2020-12-19 03:10:53	https.//moviemania/covers/the-earrings-of-madame-de-1953	/the-earrings-of-madame-de-1953background.jpg	/the-earrings-of-madame-de-1953small_cover.jpg	/the-earrings-of-madame-de-1953medium_cover.jpg	/the-earrings-of-madame-de-1953large_cover.jpg
2019	Silent Rain	silent-rain-2019	2020-12-21 16:09:20	https.//foro_pelis.es/carátulassilent-rain-2019	/silent-rain-2019background.jpg	/silent-rain-2019small_cover.jpg	/silent-rain-2019medium_cover.jpg	/silent-rain-2019large_cover.jpg
2015	Frackman	frackman-2015	2020-12-22 06:38:25	https.//moviemania/covers/frackman-2015	/frackman-2015background.jpg	/frackman-2015small_cover.jpg	/frackman-2015medium_cover.jpg	/frackman-2015large_cover.jpg
2019	The Dog Doc	the-dog-doc-2019	2020-12-21 23:09:36	https.//palomitas.com/películas/the-dog-doc-2019	/the-dog-doc-2019background.jpg	/the-dog-doc-2019small_cover.jpg	/the-dog-doc-2019medium_cover.jpg	/the-dog-doc-2019large_cover.jpg
2020	A Christmas Love	a-christmas-love-2020	2020-12-22 12:58:00	https.//palomitas.com/películas/a-christmas-love-2020	/a-christmas-love-2020background.jpg	/a-christmas-love-2020small_cover.jpg	/a-christmas-love-2020medium_cover.jpg	/a-christmas-love-2020large_cover.jpg
1973	Redneck	redneck-1973	2020-12-24 00:00:12	https.//palomitas.com/películas/redneck-1973	/redneck-1973background.jpg	/redneck-1973small_cover.jpg	/redneck-1973medium_cover.jpg	/redneck-1973large_cover.jpg
2015	Couple in a Hole	couple-in-a-hole-2015	2020-12-24 21:34:25	https.//cinemanía.com/imágenes/couple-in-a-hole-2015	/couple-in-a-hole-2015background.jpg	/couple-in-a-hole-2015small_cover.jpg	/couple-in-a-hole-2015medium_cover.jpg	/couple-in-a-hole-2015large_cover.jpg
2007	Futurama: Bender's Big Score	futurama-benders-big-score-2007	2020-12-26 03:50:43	https.//Pelis_y_series/imágenes/futurama-benders-big-score-2007	/futurama-benders-big-score-2007background.jpg	/futurama-benders-big-score-2007small_cover.jpg	/futurama-benders-big-score-2007medium_cover.jpg	/futurama-benders-big-score-2007large_cover.jpg
2002	City by the Sea	city-by-the-sea-2002	2020-12-26 05:45:24	https.//palomitas.com/películas/city-by-the-sea-2002	/city-by-the-sea-2002background.jpg	/city-by-the-sea-2002small_cover.jpg	/city-by-the-sea-2002medium_cover.jpg	/city-by-the-sea-2002large_cover.jpg
2012	A Deadly Obsession	a-deadly-obsession-2012	2020-12-27 13:19:29	https.//moviemania/covers/a-deadly-obsession-2012	/a-deadly-obsession-2012background.jpg	/a-deadly-obsession-2012small_cover.jpg	/a-deadly-obsession-2012medium_cover.jpg	/a-deadly-obsession-2012large_cover.jpg
2015	Anegan	anegan-2015	2020-12-28 08:35:37	https.//palomitas.com/películas/anegan-2015	/anegan-2015background.jpg	/anegan-2015small_cover.jpg	/anegan-2015medium_cover.jpg	/anegan-2015large_cover.jpg
1995	Beyond Rangoon	beyond-rangoon-1995	2020-12-30 17:48:05	https.//palomitas.com/películas/beyond-rangoon-1995	/beyond-rangoon-1995background.jpg	/beyond-rangoon-1995small_cover.jpg	/beyond-rangoon-1995medium_cover.jpg	/beyond-rangoon-1995large_cover.jpg
1936	These Three	these-three-1936	2020-12-30 21:03:27	https.//foro_pelis.es/carátulasthese-three-1936	/these-three-1936background.jpg	/these-three-1936small_cover.jpg	/these-three-1936medium_cover.jpg	/these-three-1936large_cover.jpg
2020	Wild Daze	wild-daze-2020	2020-12-31 16:04:16	https.//Movie_covers.com/wild-daze-2020	/wild-daze-2020background.jpg	/wild-daze-2020small_cover.jpg	/wild-daze-2020medium_cover.jpg	/wild-daze-2020large_cover.jpg
2002	Miranda	miranda-2002	2021-01-15 03:50:34	https.//palomitas.com/películas/miranda-2002	/miranda-2002background.jpg	/miranda-2002small_cover.jpg	/miranda-2002medium_cover.jpg	/miranda-2002large_cover.jpg
2017	Flesh and Blood	flesh-and-blood-2017	2021-01-04 20:17:20	https.//cinemanía.com/imágenes/flesh-and-blood-2017	/flesh-and-blood-2017background.jpg	/flesh-and-blood-2017small_cover.jpg	/flesh-and-blood-2017medium_cover.jpg	/flesh-and-blood-2017large_cover.jpg
1980	Equation to an Unknown	equation-to-an-unknown-1980	2021-01-08 00:25:02	https.//Movie_covers.com/equation-to-an-unknown-1980	/equation-to-an-unknown-1980background.jpg	/equation-to-an-unknown-1980small_cover.jpg	/equation-to-an-unknown-1980medium_cover.jpg	/equation-to-an-unknown-1980large_cover.jpg
2010	Neds	neds-2010	2021-01-09 02:13:22	https.//foro_pelis.es/carátulasneds-2010	/neds-2010background.jpg	/neds-2010small_cover.jpg	/neds-2010medium_cover.jpg	/neds-2010large_cover.jpg
2019	Dark Light	dark-light-2019	2021-01-12 03:47:36	https.//foro_pelis.es/carátulasdark-light-2019	/dark-light-2019background.jpg	/dark-light-2019small_cover.jpg	/dark-light-2019medium_cover.jpg	/dark-light-2019large_cover.jpg
2017	Pornocratie: Les nouvelles multinationales du sexe	pornocratie-les-nouvelles-multinationales-du-sexe-2017	2021-01-12 07:19:12	https.//cinemanía.com/imágenes/pornocratie-les-nouvelles-multinationales-du-sexe-2017	/pornocratie-les-nouvelles-multinationales-du-sexe-2017background.jpg	/pornocratie-les-nouvelles-multinationales-du-sexe-2017small_cover.jpg	/pornocratie-les-nouvelles-multinationales-du-sexe-2017medium_cover.jpg	/pornocratie-les-nouvelles-multinationales-du-sexe-2017large_cover.jpg
1988	The Carrier	the-carrier-1988	2021-01-14 09:08:14	https.//palomitas.com/películas/the-carrier-1988	/the-carrier-1988background.jpg	/the-carrier-1988small_cover.jpg	/the-carrier-1988medium_cover.jpg	/the-carrier-1988large_cover.jpg
1991	Neha	neha-1991	2021-01-14 22:13:38	https.//Movie_covers.com/neha-1991	/neha-1991background.jpg	/neha-1991small_cover.jpg	/neha-1991medium_cover.jpg	/neha-1991large_cover.jpg
1999	Chill Factor	chill-factor-1999	2022-06-16 22:54:45	https.//Movie_covers.com/chill-factor-1999	/chill-factor-1999background.jpg	/chill-factor-1999small_cover.jpg	/chill-factor-1999medium_cover.jpg	/chill-factor-1999large_cover.jpg
2013	The Oxbow Cure	the-oxbow-cure-2013	2021-01-17 02:58:32	https.//Movie_covers.com/the-oxbow-cure-2013	/the-oxbow-cure-2013background.jpg	/the-oxbow-cure-2013small_cover.jpg	/the-oxbow-cure-2013medium_cover.jpg	/the-oxbow-cure-2013large_cover.jpg
1991	Lupin the 3rd: Napoleon's Dictionary	lupin-the-3rd-napoleons-dictionary-1991	2021-01-17 15:30:35	https.//Movie_covers.com/lupin-the-3rd-napoleons-dictionary-1991	/lupin-the-3rd-napoleons-dictionary-1991background.jpg	/lupin-the-3rd-napoleons-dictionary-1991small_cover.jpg	/lupin-the-3rd-napoleons-dictionary-1991medium_cover.jpg	/lupin-the-3rd-napoleons-dictionary-1991large_cover.jpg
1978	The Green Room	the-green-room-1978	2021-01-17 04:13:12	https.//cinemanía.com/imágenes/the-green-room-1978	/the-green-room-1978background.jpg	/the-green-room-1978small_cover.jpg	/the-green-room-1978medium_cover.jpg	/the-green-room-1978large_cover.jpg
2020	The Midas Touch	the-midas-touch-2020	2021-01-18 05:22:13	https.//forummovies.org/covers/the-midas-touch-2020	/the-midas-touch-2020background.jpg	/the-midas-touch-2020small_cover.jpg	/the-midas-touch-2020medium_cover.jpg	/the-midas-touch-2020large_cover.jpg
2016	Innsaei	innsaei-2016	2021-01-19 03:14:42	https.//palomitas.com/películas/innsaei-2016	/innsaei-2016background.jpg	/innsaei-2016small_cover.jpg	/innsaei-2016medium_cover.jpg	/innsaei-2016large_cover.jpg
2013	Signed, Sealed, Delivered Signed Sealed Delivered	signed-sealed-delivered-signed-sealed-delivered-2013	2021-01-19 14:31:39	https.//Pelis_y_series/imágenes/signed-sealed-delivered-signed-sealed-delivered-2013	/signed-sealed-delivered-signed-sealed-delivered-2013background.jpg	/signed-sealed-delivered-signed-sealed-delivered-2013small_cover.jpg	/signed-sealed-delivered-signed-sealed-delivered-2013medium_cover.jpg	/signed-sealed-delivered-signed-sealed-delivered-2013large_cover.jpg
2009	Snow Prince	snow-prince-2009	2021-01-22 00:20:39	https.//forummovies.org/covers/snow-prince-2009	/snow-prince-2009background.jpg	/snow-prince-2009small_cover.jpg	/snow-prince-2009medium_cover.jpg	/snow-prince-2009large_cover.jpg
2020	Circumstances 2: The Chase	circumstances-2-the-chase-2020	2021-01-24 14:08:06	https.//forummovies.org/covers/circumstances-2-the-chase-2020	/circumstances-2-the-chase-2020background.jpg	/circumstances-2-the-chase-2020small_cover.jpg	/circumstances-2-the-chase-2020medium_cover.jpg	/circumstances-2-the-chase-2020large_cover.jpg
1997	The Assignment	the-assignment-1997	2021-01-25 03:02:24	https.//foro_pelis.es/carátulasthe-assignment-1997	/the-assignment-1997background.jpg	/the-assignment-1997small_cover.jpg	/the-assignment-1997medium_cover.jpg	/the-assignment-1997large_cover.jpg
2016	Missing You	missing-you-2016	2021-01-25 17:57:23	https.//Pelis_y_series/imágenes/missing-you-2016	/missing-you-2016background.jpg	/missing-you-2016small_cover.jpg	/missing-you-2016medium_cover.jpg	/missing-you-2016large_cover.jpg
2016	Deadly Inferno	deadly-inferno-2016	2021-01-28 06:58:17	https.//palomitas.com/películas/deadly-inferno-2016	/deadly-inferno-2016background.jpg	/deadly-inferno-2016small_cover.jpg	/deadly-inferno-2016medium_cover.jpg	/deadly-inferno-2016large_cover.jpg
2018	The Next Kill	the-next-kill-2018	2021-01-27 21:36:27	https.//forummovies.org/covers/the-next-kill-2018	/the-next-kill-2018background.jpg	/the-next-kill-2018small_cover.jpg	/the-next-kill-2018medium_cover.jpg	/the-next-kill-2018large_cover.jpg
2017	Waiting for You	waiting-for-you-2017	2021-01-27 19:52:36	https.//Pelis_y_series/imágenes/waiting-for-you-2017	/waiting-for-you-2017background.jpg	/waiting-for-you-2017small_cover.jpg	/waiting-for-you-2017medium_cover.jpg	/waiting-for-you-2017large_cover.jpg
2000	Timecode	timecode-2000	2021-01-28 08:26:25	https.//Movie_covers.com/timecode-2000	/timecode-2000background.jpg	/timecode-2000small_cover.jpg	/timecode-2000medium_cover.jpg	/timecode-2000large_cover.jpg
1952	Affair in Trinidad	affair-in-trinidad-1952	2021-01-28 18:13:33	https.//palomitas.com/películas/affair-in-trinidad-1952	/affair-in-trinidad-1952background.jpg	/affair-in-trinidad-1952small_cover.jpg	/affair-in-trinidad-1952medium_cover.jpg	/affair-in-trinidad-1952large_cover.jpg
1982	Eating Raoul	eating-raoul-1982	2022-06-21 05:44:56	https.//moviemania/covers/eating-raoul-1982	/eating-raoul-1982background.jpg	/eating-raoul-1982small_cover.jpg	/eating-raoul-1982medium_cover.jpg	/eating-raoul-1982large_cover.jpg
2019	Birders	birders-2019	2021-02-02 10:33:58	https.//cinemanía.com/imágenes/birders-2019	/birders-2019background.jpg	/birders-2019small_cover.jpg	/birders-2019medium_cover.jpg	/birders-2019large_cover.jpg
2019	Homecoming: A Film by Beyoncu00e9	homecoming-a-film-by-beyonce-2019	2021-02-02 17:12:14	https.//cinemanía.com/imágenes/homecoming-a-film-by-beyonce-2019	/homecoming-a-film-by-beyonce-2019background.jpg	/homecoming-a-film-by-beyonce-2019small_cover.jpg	/homecoming-a-film-by-beyonce-2019medium_cover.jpg	/homecoming-a-film-by-beyonce-2019large_cover.jpg
2019	The Conquest of Siberia	the-conquest-of-siberia-2019	2021-02-03 04:59:44	https.//palomitas.com/películas/the-conquest-of-siberia-2019	/the-conquest-of-siberia-2019background.jpg	/the-conquest-of-siberia-2019small_cover.jpg	/the-conquest-of-siberia-2019medium_cover.jpg	/the-conquest-of-siberia-2019large_cover.jpg
1963	The Sadist	the-sadist-1963	2021-02-03 03:23:14	https.//foro_pelis.es/carátulasthe-sadist-1963	/the-sadist-1963background.jpg	/the-sadist-1963small_cover.jpg	/the-sadist-1963medium_cover.jpg	/the-sadist-1963large_cover.jpg
2019	Burning Ghost	burning-ghost-2019	2021-02-05 06:58:33	https.//cinemanía.com/imágenes/burning-ghost-2019	/burning-ghost-2019background.jpg	/burning-ghost-2019small_cover.jpg	/burning-ghost-2019medium_cover.jpg	/burning-ghost-2019large_cover.jpg
2016	They Came from the Swamp: The Films of William Grefu00e9	they-came-from-the-swamp-the-films-of-william-grefe-2016	2021-02-05 19:15:49	https.//palomitas.com/películas/they-came-from-the-swamp-the-films-of-william-grefe-2016	/they-came-from-the-swamp-the-films-of-william-grefe-2016background.jpg	/they-came-from-the-swamp-the-films-of-william-grefe-2016small_cover.jpg	/they-came-from-the-swamp-the-films-of-william-grefe-2016medium_cover.jpg	/they-came-from-the-swamp-the-films-of-william-grefe-2016large_cover.jpg
2013	Papusza	papusza-2013	2021-02-08 02:00:52	https.//Movie_covers.com/papusza-2013	/papusza-2013background.jpg	/papusza-2013small_cover.jpg	/papusza-2013medium_cover.jpg	/papusza-2013large_cover.jpg
2021	The Evil Twin	the-evil-twin-2021	2021-02-06 23:02:52	https.//palomitas.com/películas/the-evil-twin-2021	/the-evil-twin-2021background.jpg	/the-evil-twin-2021small_cover.jpg	/the-evil-twin-2021medium_cover.jpg	/the-evil-twin-2021large_cover.jpg
2013	The Husband She Met Online	the-husband-she-met-online-2013	2021-02-09 11:30:00	https.//cinemanía.com/imágenes/the-husband-she-met-online-2013	/the-husband-she-met-online-2013background.jpg	/the-husband-she-met-online-2013small_cover.jpg	/the-husband-she-met-online-2013medium_cover.jpg	/the-husband-she-met-online-2013large_cover.jpg
2021	Legend of Fall Creek	legend-of-fall-creek-2021	2021-02-09 02:00:03	https.//foro_pelis.es/carátulaslegend-of-fall-creek-2021	/legend-of-fall-creek-2021background.jpg	/legend-of-fall-creek-2021small_cover.jpg	/legend-of-fall-creek-2021medium_cover.jpg	/legend-of-fall-creek-2021large_cover.jpg
2019	Ghabe	ghabe-2019	2021-02-13 14:17:37	https.//foro_pelis.es/carátulasghabe-2019	/ghabe-2019background.jpg	/ghabe-2019small_cover.jpg	/ghabe-2019medium_cover.jpg	/ghabe-2019large_cover.jpg
2012	Puppy Love	puppy-love-2012	2021-02-10 02:19:37	https.//Movie_covers.com/puppy-love-2012	/puppy-love-2012background.jpg	/puppy-love-2012small_cover.jpg	/puppy-love-2012medium_cover.jpg	/puppy-love-2012large_cover.jpg
1986	Scuola di ladri	scuola-di-ladri-1986	2021-02-10 09:18:43	https.//Movie_covers.com/scuola-di-ladri-1986	/scuola-di-ladri-1986background.jpg	/scuola-di-ladri-1986small_cover.jpg	/scuola-di-ladri-1986medium_cover.jpg	/scuola-di-ladri-1986large_cover.jpg
2019	Sator	sator-2019	2021-02-10 16:57:57	https.//Movie_covers.com/sator-2019	/sator-2019background.jpg	/sator-2019small_cover.jpg	/sator-2019medium_cover.jpg	/sator-2019large_cover.jpg
2010	Toryboy the Movie	toryboy-the-movie-2010	2021-02-11 09:13:31	https.//Pelis_y_series/imágenes/toryboy-the-movie-2010	/toryboy-the-movie-2010background.jpg	/toryboy-the-movie-2010small_cover.jpg	/toryboy-the-movie-2010medium_cover.jpg	/toryboy-the-movie-2010large_cover.jpg
2020	The Painter and the Thief	the-painter-and-the-thief-2020	2021-02-11 16:54:54	https.//foro_pelis.es/carátulasthe-painter-and-the-thief-2020	/the-painter-and-the-thief-2020background.jpg	/the-painter-and-the-thief-2020small_cover.jpg	/the-painter-and-the-thief-2020medium_cover.jpg	/the-painter-and-the-thief-2020large_cover.jpg
2020	In Search of Darkness: Part II	in-search-of-darkness-part-ii-2020	2021-02-13 05:29:52	https.//Movie_covers.com/in-search-of-darkness-part-ii-2020	/in-search-of-darkness-part-ii-2020background.jpg	/in-search-of-darkness-part-ii-2020small_cover.jpg	/in-search-of-darkness-part-ii-2020medium_cover.jpg	/in-search-of-darkness-part-ii-2020large_cover.jpg
1976	Buffalo Bill and the Indians, or Sitting Bull's History Lesson	buffalo-bill-and-the-indians-or-sitting-bulls-history-lesson-1976	2021-02-15 10:19:13	https.//Movie_covers.com/buffalo-bill-and-the-indians-or-sitting-bulls-history-lesson-1976	/buffalo-bill-and-the-indians-or-sitting-bulls-history-lesson-1976background.jpg	/buffalo-bill-and-the-indians-or-sitting-bulls-history-lesson-1976small_cover.jpg	/buffalo-bill-and-the-indians-or-sitting-bulls-history-lesson-1976medium_cover.jpg	/buffalo-bill-and-the-indians-or-sitting-bulls-history-lesson-1976large_cover.jpg
2020	Goodbye Seventies	goodbye-seventies-2020	2021-02-16 09:54:38	https.//moviemania/covers/goodbye-seventies-2020	/goodbye-seventies-2020background.jpg	/goodbye-seventies-2020small_cover.jpg	/goodbye-seventies-2020medium_cover.jpg	/goodbye-seventies-2020large_cover.jpg
2016	Somebody's Xylophone	somebodys-xylophone-2016	2021-02-16 12:27:37	https.//forummovies.org/covers/somebodys-xylophone-2016	/somebodys-xylophone-2016background.jpg	/somebodys-xylophone-2016small_cover.jpg	/somebodys-xylophone-2016medium_cover.jpg	/somebodys-xylophone-2016large_cover.jpg
2012	Love Fiction	love-fiction-2012	2021-02-16 21:09:29	https.//foro_pelis.es/carátulaslove-fiction-2012	/love-fiction-2012background.jpg	/love-fiction-2012small_cover.jpg	/love-fiction-2012medium_cover.jpg	/love-fiction-2012large_cover.jpg
1998	The Stalker's Apprentice	the-stalkers-apprentice-1998	2021-02-18 00:52:42	https.//cinemanía.com/imágenes/the-stalkers-apprentice-1998	/the-stalkers-apprentice-1998background.jpg	/the-stalkers-apprentice-1998small_cover.jpg	/the-stalkers-apprentice-1998medium_cover.jpg	/the-stalkers-apprentice-1998large_cover.jpg
1988	King Size	king-size-1988	2021-02-18 02:30:08	https.//Pelis_y_series/imágenes/king-size-1988	/king-size-1988background.jpg	/king-size-1988small_cover.jpg	/king-size-1988medium_cover.jpg	/king-size-1988large_cover.jpg
2021	Speak No Evil: Live	speak-no-evil-live-2021	2021-02-18 03:24:07	https.//Movie_covers.com/speak-no-evil-live-2021	/speak-no-evil-live-2021background.jpg	/speak-no-evil-live-2021small_cover.jpg	/speak-no-evil-live-2021medium_cover.jpg	/speak-no-evil-live-2021large_cover.jpg
2012	Winter Nomads	winter-nomads-2012	2021-02-20 13:24:03	https.//moviemania/covers/winter-nomads-2012	/winter-nomads-2012background.jpg	/winter-nomads-2012small_cover.jpg	/winter-nomads-2012medium_cover.jpg	/winter-nomads-2012large_cover.jpg
2020	All In: The Family	all-in-the-family-2020	2021-02-20 23:37:34	https.//foro_pelis.es/carátulasall-in-the-family-2020	/all-in-the-family-2020background.jpg	/all-in-the-family-2020small_cover.jpg	/all-in-the-family-2020medium_cover.jpg	/all-in-the-family-2020large_cover.jpg
2021	Patrice O'Neal: Killing Is Easy	patrice-oneal-killing-is-easy-2021	2021-02-20 22:37:44	https.//cinemanía.com/imágenes/patrice-oneal-killing-is-easy-2021	/patrice-oneal-killing-is-easy-2021background.jpg	/patrice-oneal-killing-is-easy-2021small_cover.jpg	/patrice-oneal-killing-is-easy-2021medium_cover.jpg	/patrice-oneal-killing-is-easy-2021large_cover.jpg
1989	The Mighty Quinn	the-mighty-quinn-1989	2021-02-22 10:53:18	https.//cinemanía.com/imágenes/the-mighty-quinn-1989	/the-mighty-quinn-1989background.jpg	/the-mighty-quinn-1989small_cover.jpg	/the-mighty-quinn-1989medium_cover.jpg	/the-mighty-quinn-1989large_cover.jpg
1994	Shrunken Heads	shrunken-heads-1994	2021-02-22 15:21:38	https.//foro_pelis.es/carátulasshrunken-heads-1994	/shrunken-heads-1994background.jpg	/shrunken-heads-1994small_cover.jpg	/shrunken-heads-1994medium_cover.jpg	/shrunken-heads-1994large_cover.jpg
2019	Tyger Tyger	tyger-tyger-2019	2021-02-26 07:04:24	https.//Movie_covers.com/tyger-tyger-2019	/tyger-tyger-2019background.jpg	/tyger-tyger-2019small_cover.jpg	/tyger-tyger-2019medium_cover.jpg	/tyger-tyger-2019large_cover.jpg
2021	Billie Eilish: The World's a Little Blurry	billie-eilish-the-worlds-a-little-blurry-2021	2021-02-26 08:29:17	https.//palomitas.com/películas/billie-eilish-the-worlds-a-little-blurry-2021	/billie-eilish-the-worlds-a-little-blurry-2021background.jpg	/billie-eilish-the-worlds-a-little-blurry-2021small_cover.jpg	/billie-eilish-the-worlds-a-little-blurry-2021medium_cover.jpg	/billie-eilish-the-worlds-a-little-blurry-2021large_cover.jpg
1988	The Couch Trip	the-couch-trip-1988	2021-02-28 02:24:48	https.//Pelis_y_series/imágenes/the-couch-trip-1988	/the-couch-trip-1988background.jpg	/the-couch-trip-1988small_cover.jpg	/the-couch-trip-1988medium_cover.jpg	/the-couch-trip-1988large_cover.jpg
1952	The Snows of Kilimanjaro	the-snows-of-kilimanjaro-1952	2022-07-19 03:45:01	https.//Movie_covers.com/the-snows-of-kilimanjaro-1952	/the-snows-of-kilimanjaro-1952background.jpg	/the-snows-of-kilimanjaro-1952small_cover.jpg	/the-snows-of-kilimanjaro-1952medium_cover.jpg	/the-snows-of-kilimanjaro-1952large_cover.jpg
1967	The Trip	the-trip-1967	2021-03-01 02:24:52	https.//forummovies.org/covers/the-trip-1967	/the-trip-1967background.jpg	/the-trip-1967small_cover.jpg	/the-trip-1967medium_cover.jpg	/the-trip-1967large_cover.jpg
2008	The Accidental Husband	the-accidental-husband-2008	2021-03-07 03:46:46	https.//Pelis_y_series/imágenes/the-accidental-husband-2008	/the-accidental-husband-2008background.jpg	/the-accidental-husband-2008small_cover.jpg	/the-accidental-husband-2008medium_cover.jpg	/the-accidental-husband-2008large_cover.jpg
